Rainfall (inch/month)																																									
Year Month	WBA10	WBA11	WBA12	WBA13	WBA14	WBA15N	WBA15S	WBA16	WBA17N	WBA17S	WBA18	WBA19	WBA2	WBA20	WBA21	WBA22	WBA23	WBA24	WBA25	WBA26N	WBA26S	WBA3	WBA4	WBA5	WBA6	WBA60N	WBA60S	WBA61	WBA62	WBA63	WBA64	WBA70	WBA71	WBA72	WBA73	WBA7N	WBA7S	WBA8N	WBA8S	WBA9	WBA90
1969  09	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0000	0.0019	0.2093	0.0018	0.0284	0.0234	0.0041	0.0106	0.0404	0.0312	0.0306	0.2380	0.0000	0.0000	0.0000	0.1874	0.3220	0.4412	0.2838	0.1058	0.1059	0.3296	0.5800	1.4369	1.3318	0.0000	0.0002	0.0000	0.0000	0.0000	0.5350
1969  10	1.6189	1.3599	1.3573	1.7737	1.5604	1.1900	1.1385	1.0879	1.2682	1.1168	1.1344	0.9891	1.4483	1.7066	0.7827	0.8211	1.0278	1.2672	1.6018	0.8326	0.7920	1.4546	1.1876	1.4190	0.9943	1.2013	0.9735	0.8279	0.9478	1.2387	0.5666	0.5635	0.8135	1.4582	1.3302	0.9766	1.3774	1.1329	1.1532	1.2369	0.3629
1969  11	1.2883	0.9801	1.0301	1.3503	1.1703	0.8925	0.8538	0.8160	0.4307	0.6496	0.5516	0.7539	1.8628	0.6752	0.7766	0.7793	0.7999	1.0245	0.6991	0.8430	0.8017	2.0228	0.6283	1.0128	0.6178	1.3983	1.1096	1.0586	1.4477	2.0946	1.1222	0.5741	0.7723	0.7881	0.6955	0.5774	0.4863	0.5578	0.4362	0.6497	0.5732
1969  12	11.7884	8.8012	8.1352	10.7781	8.8647	6.7602	6.4676	6.1806	6.2213	6.0174	5.8791	5.6649	12.7294	6.9742	5.1761	5.2990	5.9514	7.4864	6.5457	5.5783	5.2996	13.4594	6.7356	9.6461	6.7282	4.1477	2.9144	1.5237	1.3412	0.9740	1.3876	0.8718	1.0691	0.8076	0.7377	6.4132	6.4571	6.5590	5.6394	7.2637	0.5435
1970  01	13.4301	10.3705	9.8539	12.9953	10.9362	8.3400	7.9790	7.6249	7.9201	7.5481	7.3939	7.0237	23.4020	12.1977	6.8557	6.8778	7.4027	9.3903	11.4815	7.3371	6.9739	25.3180	8.4630	11.2831	8.2148	6.3723	5.3131	4.3872	4.0092	3.8796	3.4759	3.7424	3.6323	3.1802	2.8798	7.8562	8.9330	8.0439	7.3681	8.7568	2.0090
1970  02	2.6792	2.2876	2.2464	2.9356	2.5827	1.9696	1.8843	1.8007	2.3569	1.9570	2.0258	1.6422	2.4067	1.4400	1.3927	1.4570	1.7185	2.1418	1.3749	1.5091	1.4347	2.5013	1.4868	2.1706	1.3225	1.4459	1.0945	0.6236	0.8614	1.3353	1.0045	0.4465	0.5134	0.5968	0.5495	1.3553	2.1828	1.9258	2.0129	2.1962	1.2230
1970  03	2.9072	2.5800	3.0275	3.9067	3.6454	2.7800	2.6597	2.5416	1.6631	2.1018	1.9029	2.3048	2.7598	2.2555	1.7656	1.8878	2.3956	2.9466	2.2148	1.9045	1.8113	2.7813	2.4253	2.6740	2.5484	2.3376	1.9341	1.6240	1.8953	2.4231	2.0549	1.0313	1.2626	1.3540	1.2444	2.3698	1.8125	1.9117	1.6116	1.8658	2.0672
1970  04	0.2850	0.3313	0.4327	0.5491	0.5515	0.4206	0.4024	0.3845	0.3470	0.3458	0.3427	0.3394	0.1499	0.0251	0.1326	0.1791	0.3435	0.3975	0.0352	0.1457	0.1388	0.1597	0.0915	0.2073	0.1351	0.6770	0.4913	0.4694	0.3784	0.1320	0.2249	0.1701	0.2625	0.0606	0.0427	0.1473	0.2811	0.2532	0.2955	0.2893	0.1664
1970  05	0.1026	0.0499	0.0168	0.0278	0.0000	0.0000	0.0000	0.0000	0.0120	0.0046	0.0069	0.0002	0.2119	0.0832	0.0013	0.0000	0.0000	0.0000	0.0757	0.0000	0.0000	0.2287	0.0590	0.0826	0.0097	0.0043	0.0045	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0095	0.0275	0.0227	0.0143	0.0388	0.0000
1970  06	1.6531	0.9678	0.6191	0.8736	0.4977	0.3796	0.3631	0.3470	0.4068	0.3561	0.3631	0.3142	1.1717	0.3921	0.2329	0.2501	0.3257	0.3988	0.3618	0.2498	0.2374	1.1401	1.1785	1.4355	0.9653	0.2393	0.1539	0.0525	0.0558	0.0697	0.1616	0.0425	0.0359	0.0077	0.0122	0.8797	0.4127	0.6844	0.3599	0.7493	0.0130
1970  07	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1970  08	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1970  09	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0022	0.0918	0.0014	0.0000	0.0000	0.0000	0.0850	0.0000	0.0001	0.0010	0.0070	0.0025	0.0000	0.0260	0.0164	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0198	0.0000	0.0059	0.0000	0.0000
1970  10	1.9609	1.4611	1.3568	1.7972	1.4797	1.1284	1.0796	1.0317	1.0050	0.9951	0.9621	0.9480	2.1895	0.6654	0.9085	0.9276	1.0011	1.2692	0.6439	0.9887	0.9392	2.3174	1.0481	1.5707	0.8398	0.8050	0.5937	0.4654	0.4923	0.6253	0.2702	0.4572	0.4099	0.3693	0.3263	0.8200	0.9412	1.0041	0.8843	1.1910	0.0874
1970  11	8.2086	7.1709	7.2192	9.4056	8.3939	6.4012	6.1241	5.8524	7.4535	6.4633	6.4653	5.5151	14.7963	7.6998	7.1545	6.8583	5.9625	7.9234	7.4026	7.7430	7.3577	15.5297	7.8941	7.8920	6.3614	6.1830	5.6608	6.1790	5.0501	3.1280	2.0946	4.3909	4.4707	2.5265	2.1250	6.1913	7.5755	6.6115	6.5698	6.8633	2.3184
1970  12	6.3160	5.2685	5.8548	7.6039	6.8873	5.2522	5.0249	4.8019	3.1945	4.0096	3.6253	4.3755	8.7158	6.0788	3.6221	3.7789	4.5638	5.6632	5.8614	3.8819	3.6920	8.9741	5.5984	5.8859	4.2474	4.5095	3.6443	2.7434	2.2211	2.1579	2.6566	3.2746	2.5874	2.1259	1.9771	3.9864	3.8528	3.6068	3.1990	3.8115	2.2935
1971  01	3.1010	2.3023	2.0425	2.7161	2.1926	1.6721	1.5997	1.5287	1.8065	1.5772	1.6081	1.3861	4.5092	1.3098	1.0599	1.1349	1.4408	1.7720	1.2234	1.1448	1.0880	4.6813	2.7008	2.8745	2.1333	1.1090	0.8281	0.5902	0.5194	0.5546	0.4482	0.6592	0.5572	0.5280	0.4819	2.0190	1.7252	1.9064	1.5696	2.0091	0.4716
1971  02	0.0912	0.0984	0.1467	0.1858	0.1883	0.1436	0.1374	0.1313	0.0359	0.1050	0.0695	0.1338	0.3350	0.0857	0.3135	0.2808	0.1563	0.2353	0.1206	0.3434	0.3266	0.3609	0.0971	0.0894	0.0193	0.4473	0.4001	0.4239	0.3585	0.3112	0.2538	0.3934	0.3687	0.3427	0.3092	0.0200	0.0447	0.0360	0.0430	0.0491	0.1275
1971  03	3.7851	3.0719	3.4914	4.5358	4.1028	3.1288	2.9934	2.8605	1.3640	2.1872	1.8497	2.6109	6.1714	2.1246	2.2463	2.3430	2.7350	3.4152	2.1123	2.4353	2.3144	6.6791	2.2806	3.1445	2.3554	2.7384	2.0185	1.5519	1.3285	0.9117	0.9399	0.9888	1.0925	0.6727	0.5889	2.1770	1.5414	1.8280	1.4066	1.9658	0.2227
1971  04	0.4446	0.3902	0.5153	0.6614	0.6322	0.4821	0.4613	0.4408	0.0838	0.3000	0.2124	0.4139	0.7276	0.4587	0.5181	0.5007	0.4463	0.5896	0.5074	0.5620	0.5351	0.7628	0.3881	0.4122	0.2992	0.7293	0.8213	1.0250	0.9724	1.1257	0.8796	1.0951	0.9300	0.8127	0.7385	0.2691	0.1636	0.1809	0.1299	0.1867	1.0756
1971  05	1.0489	1.0999	1.1227	1.4466	1.3586	1.0361	0.9912	0.9473	1.6988	1.2196	1.3296	0.8747	2.0097	0.6157	0.8978	0.9044	0.9285	1.1892	0.6173	0.9783	0.9306	2.0976	1.0907	1.0354	0.7529	0.9219	0.8116	0.5740	0.6820	1.2202	1.6251	0.8612	0.7019	1.0097	0.9840	0.8008	1.4817	1.2158	1.3926	1.3087	1.3075
1971  06	0.3762	0.2865	0.3441	0.4472	0.4036	0.3077	0.2944	0.2814	0.0120	0.1556	0.1117	0.2450	1.6074	0.0036	0.0474	0.0902	0.2441	0.2723	0.0048	0.0520	0.0494	1.7385	0.5699	0.4417	0.5213	0.1171	0.0590	0.0335	0.0263	0.0004	0.0000	0.0000	0.0146	0.0019	0.0000	0.4572	0.0134	0.1912	0.0345	0.1239	0.0000
1971  07	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0149	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0170	0.0061	0.0027	0.0193	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0169	0.0001	0.0049	0.0000	0.0000	0.0000
1971  08	0.0342	0.0161	0.0056	0.0093	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0972	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1105	0.0091	0.0246	0.0290	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0254	0.0002	0.0121	0.0000	0.0106	0.0000
1971  09	0.4332	0.2250	0.1275	0.1864	0.0807	0.0615	0.0589	0.0563	0.0000	0.0295	0.0210	0.0484	1.1726	0.0092	0.0001	0.0103	0.0474	0.0509	0.0122	0.0000	0.0001	1.2503	0.3901	0.3982	0.0386	0.0936	0.0609	0.0336	0.0459	0.0560	0.0259	0.0000	0.0185	0.0224	0.0190	0.0342	0.0022	0.0693	0.0057	0.1347	0.0061
1971  10	0.2394	0.2555	0.2652	0.3411	0.3228	0.2462	0.2355	0.2251	0.3948	0.2895	0.3108	0.2107	0.3689	0.1178	0.2570	0.2512	0.2271	0.2990	0.1277	0.2810	0.2673	0.4071	0.1319	0.1974	0.2413	0.2834	0.3053	0.3665	0.3482	0.2745	0.0689	0.1595	0.2642	0.2998	0.2602	0.2441	0.3389	0.2989	0.3223	0.3028	0.1731
1971  11	1.9723	1.6095	1.7635	2.2953	2.0581	1.5695	1.5016	1.4350	0.9213	1.1695	1.0642	1.2918	4.3280	1.3457	0.8530	0.9466	1.3313	1.6095	1.3110	0.9158	0.8714	4.6490	1.6336	1.7956	1.2549	1.5644	1.1815	0.8534	0.9252	0.9701	0.6225	0.3615	0.6205	0.7572	0.6768	1.1760	1.0248	1.0685	0.9019	1.1461	0.4339
1971  12	3.2948	3.8416	5.0868	6.4518	6.4972	4.9547	4.7403	4.5299	3.8644	4.2016	3.9092	4.2101	4.0278	5.4063	4.6613	4.5933	4.4881	5.8087	5.2523	5.0371	4.7874	4.0786	3.0985	3.1445	2.5967	5.0429	4.1288	3.7535	3.3623	2.2873	1.9108	1.7861	2.4782	1.7322	1.4866	2.5956	4.2210	3.1164	3.6284	3.2595	2.0879
1972  01	1.9723	1.5205	1.4999	1.9730	1.6815	1.2823	1.2268	1.1723	1.0050	1.0770	1.0145	1.0781	3.6724	1.4162	1.0338	1.0466	1.1363	1.4388	1.3236	1.1136	1.0575	3.9544	1.3874	1.7078	1.2066	0.8590	0.6001	0.4610	0.4532	0.5729	0.2498	0.5422	0.4438	0.4132	0.3675	1.1408	1.1049	1.0995	0.9445	1.1945	0.2560
1972  02	1.8697	1.7945	2.2080	2.8315	2.7172	2.0722	1.9825	1.8945	1.3161	1.5820	1.4624	1.7039	2.4317	1.3901	1.1089	1.2406	1.7561	2.1208	1.3166	1.1968	1.1372	2.6220	0.9272	1.4747	0.8784	1.2653	0.8037	0.3338	0.3544	0.5451	0.6606	0.4678	0.3405	0.2935	0.2847	0.8796	1.3438	1.1624	1.2408	1.3425	0.1990
1972  03	0.6840	0.5614	0.5828	0.7608	0.6726	0.5129	0.4907	0.4689	0.4187	0.4334	0.4154	0.4265	2.6089	0.0515	0.3506	0.3735	0.4465	0.5551	0.0758	0.3851	0.3662	2.8773	0.4485	0.5722	0.1351	0.3241	0.2475	0.0923	0.0724	0.0011	0.0000	0.0000	0.0402	0.0053	0.0000	0.1537	0.3422	0.3452	0.3577	0.4549	0.0000
1972  04	1.5847	1.3084	1.4740	1.9140	1.7353	1.3233	1.2660	1.2099	0.6939	0.9893	0.8496	1.1218	1.3458	0.8348	1.2142	1.2091	1.1955	1.5434	0.8893	1.3217	1.2569	1.4411	0.6579	1.2067	0.8012	1.3911	1.0266	0.4968	0.5674	0.6743	0.5425	0.2764	0.3449	0.2674	0.2402	0.7600	0.7278	0.7816	0.6773	0.8941	0.0885
1972  05	0.6270	0.5762	0.6864	0.8835	0.8340	0.6360	0.6085	0.5815	0.4068	0.4858	0.4505	0.5218	1.2517	0.2511	0.3253	0.3707	0.5372	0.6464	0.2308	0.3538	0.3359	1.2849	0.8759	0.7076	0.7819	0.1546	0.1006	0.0747	0.0202	0.0013	0.0339	0.2020	0.0946	0.0021	0.0019	0.7182	0.3803	0.4966	0.3718	0.4302	0.0022
1972  06	0.5700	0.4550	0.4888	0.6378	0.5650	0.4308	0.4122	0.3939	0.2513	0.3142	0.2912	0.3485	1.1857	0.2047	0.1449	0.1886	0.3528	0.4095	0.2000	0.1561	0.1486	1.3083	0.1820	0.4061	0.0000	0.1671	0.1537	0.1015	0.0595	0.0033	0.0816	0.1063	0.0788	0.0149	0.0121	0.0215	0.2428	0.2083	0.2362	0.3226	0.0062
1972  07	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0155	0.0000	0.0000	0.0004	0.0013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014
1972  08	0.0114	0.0054	0.0019	0.0031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0022	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0070	0.0093	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0016	0.0000	0.0035	0.0000
1972  09	0.4674	0.7121	1.1215	1.4042	1.4931	1.1387	1.0894	1.0410	0.6461	0.8634	0.7592	0.9585	1.3551	0.5862	0.9454	0.9604	1.0145	1.2918	0.6045	1.0303	0.9791	1.3040	1.2631	0.7418	0.5888	1.0059	0.6581	0.2778	0.1425	0.1100	0.1431	0.5847	0.3158	0.0885	0.0800	0.5691	0.6368	0.5492	0.6114	0.5190	0.0599
1972  10	2.5994	2.1194	1.9321	2.5457	2.1523	1.6413	1.5703	1.5006	2.2492	1.7746	1.8521	1.4039	2.8693	3.3686	1.6596	1.5969	1.5001	1.9583	3.0988	1.7692	1.6806	2.8397	2.6686	2.5690	2.3650	0.9153	0.8606	0.9231	0.7340	0.6820	0.4829	1.1270	0.8669	0.6481	0.5822	2.2579	2.5187	2.1259	2.0272	2.1091	0.1728
1972  11	7.7069	6.3786	6.3274	8.2799	7.2370	5.5189	5.2801	5.0458	5.7307	5.2129	5.1744	4.6700	6.8992	6.1626	4.8988	4.8742	4.9561	6.3603	5.9373	5.2869	5.0263	7.0499	5.2307	6.6187	5.1258	4.7217	4.4525	4.6283	4.3856	4.8979	4.0267	4.4122	4.3270	5.1117	4.6935	4.9670	5.8832	5.3350	5.1187	5.7109	3.3182
1972  12	4.9707	3.7534	3.4880	4.6152	3.8203	2.9133	2.7873	2.6636	2.7637	2.6213	2.5811	2.4357	5.2491	2.0859	2.1595	2.2370	2.5565	3.2052	2.0317	2.3416	2.2260	5.4965	3.0717	4.1516	2.9345	2.3008	1.8321	1.3882	1.2621	1.5284	1.3840	1.7861	1.3173	0.9284	0.8537	2.8012	2.6505	2.8633	2.4337	3.1441	0.6532
1973  01	12.0620	10.4169	10.7971	14.0520	12.6042	9.6120	9.1960	8.7879	9.6070	8.8292	8.7969	8.0360	10.8100	10.9898	7.0626	7.2767	8.4163	10.5277	10.3231	7.5869	7.2108	11.1139	7.8024	10.2160	7.7611	6.6554	5.2235	3.7783	3.2229	3.0870	2.2601	3.9656	3.4130	2.9870	2.6924	7.5984	10.0086	8.6130	8.6577	9.3071	4.6905
1973  02	8.7900	7.5036	8.0299	10.4379	9.4162	7.1808	6.8700	6.5651	5.9581	6.1915	5.8710	6.0667	8.0546	7.5604	6.2357	6.2332	6.4291	8.2262	7.1008	6.7335	6.3946	8.1515	6.6581	7.8144	6.5931	5.2789	3.9632	3.7322	3.8146	4.6173	3.7355	3.3915	3.3560	3.7450	3.4357	6.2701	6.3652	5.9767	5.5106	6.1792	3.7557
1973  03	5.1190	3.9240	3.7852	4.9891	4.2104	3.2108	3.0719	2.9356	2.7398	2.7976	2.6687	2.7114	3.9073	2.8758	2.7774	2.7848	2.8743	3.6772	2.8574	3.0077	2.8601	3.9109	3.5086	4.4097	3.4558	3.3284	3.1595	3.5046	3.3894	3.0589	2.9096	2.0307	2.4269	1.6678	1.4792	3.2552	2.8007	3.0046	2.4884	3.1763	2.3022
1973  04	0.0114	0.0939	0.1525	0.1873	0.2152	0.1641	0.1570	0.1501	0.2153	0.1899	0.1797	0.1549	0.1042	0.0533	0.3886	0.3465	0.1832	0.2805	0.0569	0.4267	0.4048	0.1031	0.1004	0.0450	0.0965	0.2910	0.2015	0.2747	0.1684	0.1172	0.3222	0.4359	0.2631	0.0672	0.0694	0.1023	0.1803	0.1377	0.1766	0.1281	0.3299
1973  05	0.7525	0.4006	0.1798	0.2729	0.0807	0.0615	0.0589	0.0563	0.1795	0.1032	0.1241	0.0524	0.7597	0.1224	0.0586	0.0570	0.0557	0.0721	0.1062	0.0624	0.0593	0.8239	0.3368	0.5849	0.4923	0.0330	0.0149	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4462	0.1720	0.3221	0.1469	0.3378	0.0018
1973  06	0.1938	0.0910	0.0318	0.0525	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0334	0.1313	0.1062	0.0000	0.0081	0.0251	0.0197	0.0010	0.0155	0.0000	0.0110	0.0019	0.0013	0.0931	0.0007	0.0538	0.0000	0.0603	0.0018
1973  07	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0030	0.0014	0.0097	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0084	0.0001	0.0025	0.0000	0.0000	0.0000
1973  08	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1407
1973  09	0.1938	0.2540	0.4083	0.5129	0.5381	0.4103	0.3926	0.3752	0.1316	0.2774	0.2154	0.3504	0.9224	0.0786	0.4174	0.4109	0.3771	0.4949	0.1027	0.4579	0.4349	1.0258	0.1505	0.1736	0.1448	0.2603	0.1533	0.0001	0.0000	0.0020	0.0000	0.0000	0.0058	0.0285	0.0266	0.1378	0.1193	0.1318	0.1358	0.1364	0.0061
1973  10	0.0000	1.1874	2.2594	2.7624	3.2284	2.4620	2.3554	2.2509	2.2492	2.1587	2.1316	2.0352	2.7259	0.9915	1.4898	1.6247	2.1132	2.5881	1.0371	1.6235	1.5448	2.7351	2.5909	0.9991	2.9635	2.5168	2.2565	2.3640	2.2859	2.0318	1.5389	1.3183	1.6582	1.2976	1.1387	2.7786	2.0105	1.9222	1.9442	1.3009	1.0976
1973  11	0.0000	3.6098	6.9476	8.4945	9.9273	7.5706	7.2430	6.9215	6.6281	6.6533	6.3890	6.3855	12.2933	6.8898	6.4328	6.4694	6.7600	8.6265	6.5240	6.9625	6.6132	12.8451	7.3262	2.7800	6.8923	4.8367	3.3708	2.0088	1.7394	1.6075	1.1991	1.9562	1.6936	1.2232	1.0864	6.5785	6.7534	5.1935	6.0005	3.8334	1.0073
1973  12	6.0424	4.9864	5.6593	7.3456	6.6720	5.0881	4.8679	4.6519	2.5246	3.6251	3.1842	4.1992	6.0787	3.8849	2.9448	3.2222	4.3432	5.2873	3.8582	3.1742	3.0200	6.3353	3.8756	5.1088	3.9771	4.4172	3.8615	3.6702	3.3422	3.0680	2.3510	2.9450	2.8989	2.2395	1.9901	3.6940	2.8497	3.1533	2.5469	3.3389	1.5454
1974  01	6.4985	4.7374	4.2560	5.6620	4.5601	3.4776	3.3271	3.1794	3.2422	3.1818	3.0484	2.9801	10.1169	3.7624	3.6520	3.5376	3.2058	4.2191	3.5836	3.9548	3.7561	10.8471	4.1181	5.4560	3.5910	2.9134	2.1650	1.7844	1.7699	1.9452	2.1988	1.3821	1.5137	1.7119	1.5929	3.4166	3.3858	3.4886	2.9395	3.8959	4.1906
1974  02	0.0000	0.7237	1.3933	1.7035	1.9909	1.5182	1.4525	1.3881	1.3280	1.3491	1.2806	1.2933	3.6100	0.5803	1.4936	1.4751	1.3873	1.8106	0.5729	1.6339	1.5511	3.8696	1.3198	0.4872	0.7916	1.0747	0.7184	0.5914	0.5455	0.4889	0.4064	0.4253	0.4513	0.3589	0.3201	0.8027	1.1747	0.8898	1.1505	0.7681	0.1679
1974  03	2.7476	3.5393	5.1383	6.4762	6.6989	5.1086	4.8875	4.6706	3.1706	3.9308	3.5627	4.2588	8.4806	4.5713	3.5890	3.7472	4.4517	5.5408	4.4571	3.8715	3.6810	8.9495	4.1373	3.1963	3.1180	3.9094	3.2086	2.5050	2.3686	2.3578	2.5122	1.9243	2.0457	2.0170	1.8558	2.9931	3.5008	2.8156	3.0731	2.6880	2.1310
1974  04	1.8469	1.5799	1.6582	2.1577	1.9370	1.4772	1.4133	1.3505	1.3519	1.3233	1.2804	1.2476	4.2814	1.1002	1.2841	1.2893	1.3238	1.6954	1.2058	1.3946	1.3287	4.6391	1.2827	1.5823	0.7626	2.4367	2.1490	1.7767	1.5258	1.3662	0.7854	1.7649	1.4263	0.6686	0.5614	0.7812	1.3075	1.1482	1.1990	1.3562	0.4995
1974  05	0.3078	0.1599	0.0504	0.0834	0.0000	0.0000	0.0000	0.0000	0.1077	0.0418	0.0619	0.0000	0.0686	0.0052	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0718	0.0796	0.2177	0.1641	0.0000	0.0107	0.0335	0.0263	0.0004	0.0000	0.0000	0.0146	0.0019	0.0000	0.1528	0.0878	0.1400	0.0809	0.1580	0.0804
1974  06	0.3078	0.3536	0.5964	0.7510	0.7802	0.5950	0.5692	0.5440	0.0000	0.3297	0.2026	0.5095	0.5144	0.1313	0.6265	0.6129	0.5498	0.7253	0.1738	0.6869	0.6524	0.5649	0.1183	0.2290	0.0869	0.5735	0.3862	0.2568	0.2170	0.0567	0.0076	0.0213	0.1184	0.0155	0.0000	0.0763	0.0240	0.0645	0.0552	0.0957	0.0000
1974  07	1.1629	1.3161	1.7721	2.2487	2.2599	1.7234	1.6488	1.5756	1.1486	1.3329	1.2473	1.4123	2.7900	0.5683	0.8596	0.9878	1.4527	1.7439	0.5703	0.9367	0.8904	3.0664	0.8837	1.0470	1.2742	1.1028	0.8496	0.6731	0.5917	0.4104	0.0537	0.3827	0.4931	0.4488	0.3820	1.2110	1.0377	1.0800	1.0351	1.0259	0.0874
1974  08	0.0000	0.0216	0.0565	0.0691	0.0807	0.0615	0.0589	0.0563	0.0000	0.0302	0.0210	0.0490	0.0769	0.0190	0.0098	0.0180	0.0488	0.0545	0.0174	0.0104	0.0099	0.0859	0.0070	0.0025	0.0000	0.0018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0040	0.0000	0.0063	0.0000	0.0000
1974  09	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1974  10	2.3828	1.9349	1.9625	2.5676	2.2464	1.7131	1.6390	1.5663	1.4955	1.4841	1.4432	1.4256	2.2836	1.1459	1.1712	1.2352	1.4891	1.8484	1.0944	1.2697	1.2064	2.2645	1.9642	2.1637	1.4383	1.2124	1.0643	1.1946	1.1561	1.0548	1.0892	0.6592	0.8894	0.9269	0.8434	1.3846	1.4369	1.4690	1.3294	1.6059	0.6048
1974  11	1.5163	1.3630	1.7923	2.2984	2.2061	1.6824	1.6095	1.5381	0.4188	1.0272	0.8137	1.3777	1.5678	0.6133	0.8230	0.9498	1.4155	1.6958	0.6673	0.8950	0.8516	1.6428	0.9830	1.2888	1.1005	1.1352	0.9621	0.7486	0.7551	0.6575	0.7737	0.2445	0.4873	0.4964	0.4549	0.9987	0.4663	0.7064	0.4887	0.7137	0.1840
1974  12	4.9936	3.9871	3.5011	4.6329	3.8337	2.9236	2.7971	2.6730	4.2950	3.2993	3.4650	2.5225	5.6695	4.6444	3.3055	3.1494	2.7263	3.6266	4.3538	3.5593	3.3819	5.6962	4.9519	4.8842	4.8845	2.3780	2.1341	2.0749	1.9645	2.1232	1.5549	1.8818	1.8859	2.1654	1.9730	4.6338	4.4248	4.1578	3.7388	4.0368	1.6614
1975  01	1.4707	1.0599	0.9282	1.2386	0.9820	0.7489	0.7164	0.6847	0.7418	0.7244	0.6815	0.6616	2.9519	0.3341	1.0928	1.0200	0.7362	1.0256	0.3868	1.1968	1.1372	3.0797	1.3935	1.3850	0.4247	1.0641	0.8191	0.6429	0.5980	0.4796	0.4454	0.3615	0.4234	0.2111	0.1786	0.4346	0.6561	0.6944	0.6340	0.8863	0.0861
